,0.1,0.102,0.104,0.106,0.108,0.11,0.112,0.114,0.116,0.118,0.12,0.122,0.124,0.126,0.128,0.13,0.132,0.134,0.136,0.138,0.14,0.142,0.144,0.146,0.148,0.15,0.152,0.154,0.156,0.158,0.16,0.162,0.164,0.166,0.168,0.17,0.172,0.174,0.176,0.178,0.18,0.182,0.184,0.186,0.188,0.19,0.192,0.194,0.196,0.198,0.2,0.202,0.204,0.206,0.208,0.21,0.212,0.214,0.216,0.218,0.22,0.222,0.224,0.226,0.228,0.23,0.232,0.234,0.236,0.238,0.24,0.242,0.244,0.246,0.248,0.25,0.252,0.254,0.256,0.258,0.26,0.262,0.264,0.266,0.268,0.27,0.272,0.274,0.276,0.278,0.28,0.282,0.284,0.286,0.288,0.29,0.292,0.294,0.296,0.298
1.0,80.31578254699707,164.62261581420898,248.86675810813904,331.90831565856934,416.7563855648041,496.7091507911682,576.1384887695312,654.5118343830109,730.2887802124023,808.5491671562195,884.9016263484955,960.161034822464,1030.6114563941956,1103.9320299625397,1177.876676082611,1253.8825702667236,1326.4354841709137,1399.5632379055023,1473.391728401184,1546.9566090106964,1617.4668776988983,1690.9426605701449,1761.3288629055023,1830.9497425556185,1897.6261854171755,1966.8640463352203,2034.4223663806915,2102.6224229335785,2171.3200981616974,2237.7088644504547,2302.15045785904,2370.4580278396606,2439.1349754333496,2504.3145768642426,2568.008655309677,2634.4497141838074,2699.952164888382,2764.061074256897,2830.0005066394806,2892.6134865283966,2957.41246008873,3020.105141401291,3082.482006072998,3145.84201836586,3205.377147912979,3270.69318652153,3333.1637704372406,3396.117138624192,3458.108680486679,3518.730782032013,3581.690032720566,3642.286414861679,3703.5748238563538,3764.366966485977,3825.2430331707,3883.657561063768,3941.90797495842,4000.570824384689,4056.634114503861,4118.56205368042,4175.511464357376,4223.880435228348,4280.021265745163,4335.616128206253,4393.603481292725,4451.516041278839,4506.7732763290405,4564.238929510117,4604.336224317551,4650.3095099926,4691.442516565323,4729.983394861221,4780.066258907318,4816.342724084854,4861.473278284073,4914.661484003067,4962.908353567123,5006.277745485306,5053.091599702835,5091.307758808136,5132.314654111862,5165.78910112381,5203.039857625961,5234.371731519699,5264.5138392448425,5305.175029039383,5355.550969839096,5403.41979432106,5445.924020528793,5493.353295087814,5548.111537218094,5601.264839887619,5655.622932672501,5709.166695594788,5761.520050525665,5812.113308906555,5866.039336204529,5916.75200510025,5968.1364488601685,6021.531466960907
1.49,6088.453750371933,6173.902529716492,6256.77201461792,6339.554576158524,6420.754157781601,6503.179352760315,6586.036343097687,6665.14782500267,6741.658226490021,6817.1777448654175,6891.230822086334,8732.32062125206,8803.28184914589,8877.725288629532,8947.437230587006,9021.749996900558,9098.269759655,9163.223248720167,9227.16670179367,9285.083574056624,9326.061726808548,9392.5628156662,9460.766624212263,9513.9264857769,9563.402743816376,9626.57439494133,9686.168183088304,9747.730449676514,9809.54255604744,9876.68668437004,9921.960572242737,9985.218254089355,10054.830154657364,10114.456020593643,10172.595412015917,10238.686916828156,10288.368782043455,10339.69483613968,10386.818529129028,10457.110580921171,10518.141815662384,10557.478731870651,10624.678686618803,10687.65917468071,10751.152998209,10806.547224760056,10861.83651638031,10910.898557901382,10966.996455430984,11021.17171382904,11078.007784366608,11138.246366977692,11197.764221429825,11249.09027981758,11300.618324041368,11345.639434337616,11406.66328406334,11462.26407456398,11524.935363054276,11573.649496793749,11627.56118965149,11678.499410629272,11732.341658115389,11786.635793685911,11845.478972434998,11899.509226083755,11949.771656990051,12000.599890232086,12058.712681055067,12108.428252696993,12160.285927057266,12214.71924495697,12263.166028499603,12319.751661777496,12370.152219057083,12422.195858001707,12478.736610889437,12522.504586219788,12565.561763048172,12610.97306251526,12648.726836204529,12705.00740480423,12750.30960559845,12802.01582980156,12850.124635457993,12903.209686756134,12954.757919549942,13000.026081323624,13051.176517486572,13111.598480463028,13166.691779613497,13207.047998189926,13258.86559677124,13322.546240329742,13361.49705171585,13413.269880771635,13470.188951730728,13523.904521226885,13577.35840177536,13628.54776072502
1.98,13702.261227607729,13787.884076833723,13875.651235103607,13955.981180667875,14025.067722082138,14103.48768568039,14172.689754009249,14249.580367803574,14326.25142621994,14392.06265282631,14456.371175050735,14538.078550815582,14603.831553936005,14676.764940023422,14742.37710762024,14809.456762075424,14882.71445941925,14956.279731273651,15032.47082710266,15092.197213888168,15166.886689186096,15231.818943023682,15299.1516187191,15367.583889961244,15431.19659948349,15495.859994888306,15564.739513874054,15629.335560560226,15693.495886325836,15756.944139957428,15826.449910640717,15891.99797129631,15944.456462621689,16012.285878181458,16084.114562511444,16144.419793605804,16205.283527612686,16259.032995939257,16329.767498970032,16396.525090932846,16446.783202648163,16510.973062753677,16562.527826547623,16617.661930561066,16684.880506277084,16731.33071088791,16781.19709777832,16831.349789857864,16886.54922580719,16951.675456047058,17009.41247534752,17073.171451568604,17137.104434013367,17198.061640262604,17258.793174028397,17318.977105379105,17379.288231372833,17437.48981976509,17497.87969303131,17558.80312180519,17618.18682384491,17678.579624652863,17737.38527226448,17797.72705078125,17855.804656267166,17913.471939086914,17972.154107809067,18029.96750330925,18091.828352689743,18151.97789168358,18211.384923934937,18271.60609602928,18330.64765620232,18388.679590940475,18448.192402124405,18503.32785320282,18563.7991874218,18617.815248012543,18673.008946180344,18730.349355697632,18788.17713999748,18842.353561401367,18897.39908838272,18950.73911190033,19008.45740056038,19060.761770248413,19117.766312599186,19173.518570661545,19232.4420773983,19287.15808749199,19337.25921583176,19391.89972996712,19414.099375009537,19469.48961353302,19509.392847299576,19565.16827440262,19622.941072940823,19678.45800423622,19734.239629983906,19790.2662255764
2.47,19880.410705327988,19967.27709054947,20055.228317260742,20141.82156729698,20222.06968855858,20298.52663660049,20381.885801315308,20465.37051653862,20550.022846460342,20629.61335992813,20712.093675851826,20790.73520708084,20865.928079605103,69.25984835624695,137.4033350944519,209.2308804988861,280.97342014312744,354.97089314460754,424.69574308395386,496.478440284729,568.7900106906891,637.2854959964752,703.9971814155579,773.3072414398193,842.0665566921234,908.2460186481476,973.272177696228,1043.062487602234,1109.4358868598938,1174.277386188507,1242.6570086479187,1308.343290090561,1374.990844488144,1443.174863576889,1510.1266505718231,1575.1815042495728,1643.0007889270782,1704.823578596115,1768.2131035327911,1831.190628528595,1893.1915612220764,1959.7736189365387,2026.2547726631165,2088.504294157028,2151.9679670333862,2214.352328777313,2277.633464574814,2339.0381157398224,2402.960572719574,2466.034594297409,2526.4327478408813,2586.814721822738,2645.4323015213013,2708.8215675354004,2771.3138954639435,2831.788199901581,2891.607090950012,2949.49556183815,3011.233561515808,3071.747482061386,3129.3432052135468,3189.016927242279,3249.8989803791046,3306.85614156723,3366.0364243984222,3425.919949054718,3485.639137744904,3543.8951482772827,3600.128190279007,3657.5089848041534,3713.249545574188,3770.5675106048575,3826.962184906006,3886.983379125595,3945.200833797455,4001.591309547424,4059.506105899811,4119.119521141052,4177.077497959137,4225.582905054092,4283.195327997208,4334.636093378067,4386.736791610718,4429.286105871201,4483.696543931961,4536.05242228508,4583.272269248962,4628.586023569107,4678.365455150604,4732.225389719009,4762.7187967300415,4805.676001787186,4851.911000490189,4908.998631000519,4956.118941783905,4989.901479959488,5035.9174609184265,5086.203725576401,5147.707999706268,5179.668715000153
2.96,5257.764384031296,5334.260028123856,5425.39471745491,5473.783770084381,5551.7727773189545,5628.6482038497925,5708.035785198212,5780.619911670685,5857.566960096359,5936.890967845917,6013.268604040146,6092.08198261261,6167.973387479782,6240.031847000122,6311.17556476593,6388.259490728378,6460.5135905742645,6531.904124498367,6601.346688270569,6670.6763207912445,6742.228545427322,6818.634187698364,6888.205128192902,8727.836401224136,8789.469609260559,8858.104330778122,8928.47211933136,8990.365881204605,9061.47189760208,9128.516501426697,9189.600652217863,9252.482600688934,9301.40658068657,9358.42518210411,9426.461985826492,9490.803265094755,9562.63836145401,9623.36686038971,9685.32510471344,9753.066557645798,9807.203003644943,9863.45161652565,9930.854360818865,9991.49794125557,10055.866100549698,10121.073415517809,10169.78381037712,10233.56570506096,10288.518815040588,10351.747410774233,10409.640970945358,10465.69660282135,10523.049424648283,10577.276569604874,10629.769260644913,10676.776894807816,10734.03600525856,10797.429883241652,10856.10541510582,10922.48768043518,10976.614364862442,11030.874906301498,11067.664066314695,11117.568303585052,11175.444742918016,11229.56966137886,11278.717761278152,11339.570051908491,11396.544687509537,11447.804551839828,11487.263510465622,11523.398097038267,11581.213312864304,11633.6295337677,11684.555628299711,11730.515370607376,11780.944936275482,11839.812209367752,11895.369266748428,11957.047890901566,12010.847435235975,12061.07505273819,12114.812047958374,12158.708674192429,12205.106829881668,12255.936111927032,12298.256952047348,12345.00290465355,12398.39825463295,12451.29486989975,12508.306184530258,12560.559396266935,12622.290895700457,12674.414810180664,12725.388328075407,12781.52598619461,12838.672017812729,12883.78908586502,12939.286157608032,12995.136169433594
3.45,13057.158140420914,13131.894572496414,13208.36588525772,13292.799951553345,13373.253301143646,13459.298571109772,13537.73362994194,13610.427681207657,13688.09058380127,13758.168120145798,13822.959777116776,13894.50390124321,13957.067645549774,14032.0497341156,14105.412821769714,14170.666929483414,14235.774672031404,14302.201340675354,14369.032944202423,14439.920043468475,14492.170902490616,14559.489175319672,14610.042288780212,14656.60199379921,14720.084282159803,14768.989826202393,14819.259068012238,14858.939938306808,14919.082605600355,14973.059297800064,15028.76231455803,15077.055004119871,15143.721122264862,15203.58146238327,15220.21473288536,15280.552414417269,15334.169378995895,15381.981983423231,15441.95583343506,15506.550703048706,15566.99217414856,15624.148461580276,15660.387539625168,15707.418876886368,15771.454361200333,15825.6987657547,15880.5252058506,15936.185510396956,16002.791300058365,16058.777353286743,16099.962813138962,16158.50682926178,16220.656324625015,16281.54272198677,16340.6512901783,16390.584518909454,16452.58352136612,16514.416327238083,16571.37868618965,16604.33333182335,16650.62172460556,16706.444509267807,16754.794320106506,16793.706323623657,16841.876778125763,16893.34749031067,16933.943598270416,16986.886306762695,17048.925528287888,17108.403388738632,17163.763893842697,17220.625378131866,17271.510932445526,17329.587564229965,17388.925747156143,17448.391478061676,17505.762800693512,17563.51095223427,17620.06657767296,17678.240179777145,17731.181577682495,17785.152108430862,17843.574351787567,17900.70981836319,17955.240052223206,18010.865149736404,18065.944274902344,18122.44800424576,18180.20202445984,18238.20256876945,18296.4075229168,18351.396245241165,18405.99848747253,18459.2021985054,18514.65557384491,18567.85598063469,18622.33881402016,18678.13603591919,18730.91259360313,18784.53449678421
3.94,18866.48176050186,18951.08775281906,19034.77052283287,19117.787534952164,19202.63732600212,19285.477041244507,19362.274356126785,19438.195719242096,19513.72669029236,19596.41080570221,19675.318417549133,19756.63917183876,19836.963725090027,19921.764760017395,19997.561728715897,20076.89036297798,20154.6817548275,20226.046931505203,20300.236310482025,20370.4246032238,20446.085592269897,20519.978504419327,20594.00688028336,20670.29345393181,20741.553685188293,20816.12401843071,62.66064357757568,127.52531003952026,192.1307487487793,255.8520150184632,320.6612355709076,385.7803592681885,451.0544898509979,518.3907740116119,584.2033379077911,648.9306652545929,714.7027974128723,777.2913320064545,838.1627190113068,902.5738916397096,961.0212242603302,1022.5792798995972,1087.9095251560211,1151.11265707016,1212.9624807834623,1276.0016314983368,1334.7249267101288,1396.5372540950775,1455.2437326908112,1513.3438601493835,1573.5948615074158,1634.1021053791046,1694.5307993888855,1753.1330788135529,1811.188532590866,1868.8343603610992,1926.661334514618,1987.276650428772,2047.099268913269,2106.001172065735,2163.939711332321,2219.822677850724,2275.919657945633,2336.012800216675,2393.413054704666,2449.3917276859283,2505.711502313614,2564.0702147483826,2619.5741374492645,2675.129139184952,2732.945401906967,2788.439935684204,2843.887478351593,2900.082995176316,2955.215870141983,3012.648062467575,3070.1776959896088,3128.4772579669952,3186.951409578324,3245.1052753925323,3299.388917684555,3358.2338302135468,3410.804131746292,3465.594986438751,3523.367407798767,3577.341041088104,3632.73455786705,3686.684006214142,3739.7193326950073,3792.504163265228,3846.64017534256,3899.8654770851135,3954.632780313492,4006.385648727417,4059.9111783504486,4114.403125286102,4171.180656194687,4222.076507568359,4274.289945840836,4321.696915626526
4.43,4398.2602660655975,4476.70250415802,4565.36371088028,4644.730407476425,4705.070292711258,4772.436464309692,4836.730665445328,4886.406635284424,4966.480447053909,5022.216490507126,5064.616659879684,5098.864217996597,5155.990671873093,5218.50944519043,5292.2807421684265,5360.579421758652,5428.756954193115,5503.775472640991,5574.9444217681885,5644.626725673676,5714.265745162964,5783.960824728012,5855.861390590668,5927.471942901611,5996.920948266983,6063.762338876724,6135.678809404373,6204.789360523224,6269.392744779587,6336.678179264069,6407.807450532913,6476.041515827179,6541.445028781891,6608.725806951523,6676.484148979187,6744.710613965988,6809.796931505203,6872.883360147476,8702.019172668457,8762.977531194687,8820.304874658585,8888.64082288742,8949.513089179993,9000.450808763504,9066.707208156586,9133.987176418304,9169.233738660812,9221.395114898682,9286.403730630876,9335.880124092102,9384.055138349531,9446.410207986832,9497.841698408129,9563.265076875688,9623.119451284409,9683.777570724487,9733.2393116951,9790.934147119522,9843.735668897629,9894.844324588776,9949.949497938156,10013.956077098846,10065.385011196136,10108.547531366348,10160.18647313118,10207.586324453354,10251.760823965073,10303.155586242676,10351.039189577104,10388.389023780825,10449.391977787018,10506.074938774109,10564.230265378952,10614.060718774796,10666.83439540863,10717.909239530563,10774.371111631392,10825.555813074112,10886.479664325714,10939.38526558876,10991.647691965103,11037.692008018494,11098.828328847883,11137.390912294388,11189.839128017426,11236.76775431633,11286.85421705246,11332.935294866562,11385.503011465073,11436.813265800476,11485.176384449003,11523.947353839874,11569.773579597471,11616.145381689072,11666.16296863556,11719.807924032211,11770.636173248293,11790.206411361694,11833.67997598648,11875.81420302391
4.92,11959.01894402504,12017.167601108553,12096.171864748,12178.198201656342,12256.049077033997,12304.86043190956,12381.448867321014,12463.084109783173,12540.082370996475,12611.350421190262,12681.668443202972,12755.046431303024,12818.676880836489,12881.412136793137,12963.058286428452,13036.491122961044,13102.049908399582,13169.632373571396,13238.964975118635,13286.843807458878,13354.71317410469,13414.55651140213,13486.548988103868,13557.2778403759,13628.993889570236,13683.964025497437,13749.093215703964,13819.966172933578,13891.374165773392,13952.47636270523,14025.738803386688,14086.38221859932,14160.179897546768,14218.930443286896,14285.004349708555,14343.95304775238,14392.016041994097,14456.656529664991,14517.968718290327,14576.378453493118,14630.491779088974,14691.808406591415,14739.073128700256,14800.804054260254,14858.377303123474,14922.355344295502,14970.513448953629,15022.976368188858,15076.230448246002,15136.277891874312,15181.917867660522,15238.005875349045,15296.31566619873,15348.549413919449,15393.500916719437,15450.60200047493,15513.38261127472,15575.169969558716,15622.341338157654,15679.932936668396,15730.479165554048,15791.113940954208,15836.383880615234,15871.327026128767,15932.44860625267,15979.666268348694,16033.027573108671,16087.772261619568,16131.70732140541,16194.035088539124,16241.611207962036,16278.533639907835,16333.81178498268,16379.695123910904,16436.699199438095,16487.649291992188,16534.069270849228,16585.281712293625,16632.585112810135,16694.94841837883,16757.27974653244,16802.348628520966,16847.497418642044,16909.152336120605,16967.689067602158,17016.94912672043,17070.651698350906,17118.931415319443,17174.902188539505,17225.9552257061,17272.54450893402,17327.563712835312,17385.169168949127,17443.96783900261,17499.55801820755,17551.96104335785,17608.606366872787,17665.5847966671,17716.161854982376,17767.54871749878
